Lower,Upper,ExpirationPut,ExpirationCall,Capital,MaxLossPLUnRealized,MaxLossPLRealized
1.0,2.3,3,142L,18041.0,-9492.0,-1275.0
1.0,2.3,3,19L,17144.0,-10106.0,-5646.0
1.0,2.3,3,230L,17637.0,-8463.0,-3762.0
1.0,2.3,3,32L,18901.0,-10106.0,-6328.0
1.0,2.3,3,372L,13092.0,-8046.0,-52.0
1.0,2.3,3,3L,18686.0,-10305.0,-6035.0
1.0,2.3,3,53L,15500.0,-10466.0,-5014.0
1.0,2.3,3,6L,27042.0,-10305.0,-3700.0
1.0,2.3,3,87L,17269.0,-10532.0,-3159.0
1.0,2.3,53,11L,15755.0,-9371.0,-2477.0
1.0,2.3,53,142L,11845.0,-10582.0,-4151.0
1.0,2.3,53,19L,21036.0,-10105.0,-2096.0
1.0,2.3,53,230L,9097.0,-9498.0,-4762.0
1.0,2.3,53,32L,12051.0,-10108.0,-6328.0
1.0,2.3,53,372L,10973.0,-10167.0,0.0
1.0,2.3,53,3L,14003.0,-9714.0,-6085.0
1.0,2.3,53,53L,12570.0,-10516.0,-5064.0
1.0,2.3,53,6L,18536.0,-10105.0,-2100.0
1.0,2.3,53,87L,13110.0,-10357.0,-4706.0
1.0,2.3,6,11L,17561.0,-10305.0,-3544.0
1.0,2.3,6,142L,13717.0,-10289.0,-2251.0
1.0,2.3,6,19L,12987.0,-10306.0,-4258.0
1.0,2.3,6,230L,16231.0,-8682.0,-681.0
1.0,2.3,6,32L,14690.0,-10303.0,-6228.0
1.0,2.3,6,372L,13809.0,-8046.0,-52.0
1.0,2.3,6,3L,17374.0,-10305.0,-5985.0
1.0,2.3,6,53L,15719.0,-10290.0,-3164.0
1.0,2.3,6,6L,21210.0,-10305.0,-3800.0
1.0,2.3,6,87L,13970.0,-10309.0,-1864.0
1.0,2.3,87,11L,11760.0,-9614.0,-5744.0
1.0,2.3,87,142L,11458.0,-10282.0,-3851.0
1.0,2.3,87,19L,10442.0,-9614.0,-6181.0
1.0,2.3,87,230L,7188.0,-9526.0,-4462.0
1.0,2.3,87,32L,11128.0,-9255.0,-6029.0
1.0,2.3,87,372L,7149.0,-9526.0,0.0
1.0,2.3,87,3L,12142.0,-9614.0,-5985.0
1.0,2.3,87,53L,14469.0,-10216.0,-4764.0
1.0,2.3,87,6L,10968.0,-9614.0,-5900.0
1.0,2.3,87,87L,10255.0,-10057.0,-4406.0
1.0,2.4,11,11L,17277.0,-10305.0,-3585.0
1.0,2.4,11,142L,13216.0,-10291.0,-2251.0
1.0,2.4,11,19L,10272.0,-10306.0,-6246.0
1.0,2.4,11,230L,15944.0,-8682.0,-681.0
1.0,2.4,11,32L,12778.0,-10287.0,-5284.0
1.0,2.4,11,372L,14923.0,-10256.0,0.0
1.0,2.4,11,3L,14745.0,-10305.0,-5353.0
1.0,2.4,11,53L,18947.0,-10527.0,-5033.0
1.0,2.4,11,6L,13212.0,-10305.0,-6000.0
1.0,2.4,11,87L,14959.0,-10303.0,-1821.0
1.0,2.4,142,11L,12229.0,-9414.0,-5485.0
1.0,2.4,142,142L,9705.0,-10482.0,-4051.0
1.0,2.4,142,19L,10739.0,-9414.0,-5946.0
1.0,2.4,142,230L,11158.0,-10282.0,-2281.0
1.0,2.4,142,32L,10632.0,-8919.0,-5706.0
1.0,2.4,142,372L,7778.0,-9146.0,0.0
1.0,2.4,142,3L,12032.0,-9414.0,-5053.0
1.0,2.4,142,53L,11180.0,-9441.0,-6113.0
1.0,2.4,142,6L,11495.0,-9414.0,-5700.0
1.0,2.4,142,87L,15789.0,-7789.0,-369.0
1.0,2.4,19,11L,19481.0,-10305.0,-2185.0
1.0,2.4,19,142L,18092.0,-10308.0,-1119.0
1.0,2.4,19,19L,18819.0,-10306.0,-4841.0
1.0,2.4,19,230L,15147.0,-9915.0,-3663.0
1.0,2.4,19,32L,18337.0,-10308.0,-6384.0
1.0,2.4,19,372L,13259.0,-10376.0,0.0
1.0,2.4,19,3L,18190.0,-10305.0,-5353.0
1.0,2.4,19,53L,16456.0,-10427.0,-4933.0
1.0,2.4,19,6L,19051.0,-10305.0,-5200.0
1.0,2.4,19,87L,16369.0,-10392.0,-4660.0
1.0,2.4,230,11L,11805.0,-7842.0,-4770.0
1.0,2.4,230,142L,14499.0,-7782.0,-1351.0
1.0,2.4,230,19L,11670.0,-7843.0,-4290.0
1.0,2.4,230,230L,9046.0,-9815.0,-3563.0
1.0,2.4,230,32L,14683.0,-7832.0,-2620.0
1.0,2.4,230,372L,12231.0,-7046.0,0.0
1.0,2.4,230,3L,12034.0,-7844.0,-4520.0
1.0,2.4,230,53L,15421.0,-7817.0,-1244.0
1.0,2.4,230,6L,12772.0,-7844.0,-5357.0
1.0,2.4,230,87L,16146.0,-6789.0,0.0
1.0,2.4,32,11L,17386.0,-10305.0,-2185.0
1.0,2.4,32,142L,17059.0,-9991.0,-819.0
1.0,2.4,32,19L,14807.0,-10106.0,-5646.0
1.0,2.4,32,230L,17042.0,-9986.0,0.0
1.0,2.4,32,32L,14188.0,-9987.0,-4780.0
1.0,2.4,32,372L,12156.0,-10175.0,0.0
1.0,2.4,32,3L,16095.0,-10005.0,-4753.0
1.0,2.4,32,53L,13346.0,-10101.0,-6113.0
1.0,2.4,32,6L,15859.0,-10005.0,-5400.0
1.0,2.4,32,87L,14954.0,-10292.0,-4560.0
1.0,2.4,372,11L,8639.0,-7842.0,-4770.0
1.0,2.4,372,142L,10769.0,-7782.0,-1351.0
1.0,2.4,372,19L,9053.0,-7843.0,-4290.0
1.0,2.4,372,230L,12211.0,-7782.0,0.0
1.0,2.4,372,32L,11214.0,-7832.0,-2620.0
1.0,2.4,372,372L,11124.0,-8046.0,-52.0
1.0,2.4,372,3L,8915.0,-7844.0,-4520.0
1.0,2.4,372,53L,11540.0,-7817.0,-1244.0
1.0,2.4,372,6L,8333.0,-7844.0,-5357.0
1.0,2.4,372,87L,11235.0,-7789.0,-369.0
1.0,2.4,3,11L,20698.0,-10305.0,-3485.0
1.0,2.4,3,142L,18400.0,-9538.0,-219.0
1.0,2.4,3,19L,16377.0,-10106.0,-5591.0
1.0,2.4,3,230L,17606.0,-8463.0,-3762.0
1.0,2.4,3,32L,19058.0,-10106.0,-6328.0
1.0,2.4,3,372L,13175.0,-8046.0,-52.0
1.0,2.4,3,3L,20630.0,-10105.0,-5303.0
1.0,2.4,3,53L,15639.0,-10477.0,-4983.0
1.0,2.4,3,6L,19046.0,-10105.0,-5950.0
1.0,2.4,3,87L,17252.0,-10539.0,-3119.0
1.0,2.4,53,11L,15540.0,-9371.0,-2422.0
1.0,2.4,53,142L,11823.0,-10582.0,-4151.0
1.0,2.4,53,19L,21725.0,-10105.0,-2041.0
1.0,2.4,53,230L,9285.0,-9498.0,-4762.0
1.0,2.4,53,32L,12305.0,-10108.0,-6328.0
1.0,2.4,53,372L,11272.0,-10167.0,0.0
1.0,2.4,53,3L,14146.0,-10105.0,-5353.0
1.0,2.4,53,53L,12526.0,-10527.0,-5033.0
1.0,2.4,53,6L,14764.0,-10105.0,-6000.0
1.0,2.4,53,87L,13166.0,-10392.0,-4660.0
1.0,2.4,6,11L,17744.0,-10305.0,-3485.0
1.0,2.4,6,142L,13560.0,-10313.0,-2251.0
1.0,2.4,6,19L,13117.0,-10306.0,-4145.0
1.0,2.4,6,230L,15866.0,-8682.0,-681.0
1.0,2.4,6,32L,14940.0,-10304.0,-6228.0
1.0,2.4,6,372L,13991.0,-8046.0,-52.0
1.0,2.4,6,3L,20998.0,-10305.0,-5253.0
1.0,2.4,6,53L,15844.0,-10290.0,-3133.0
1.0,2.4,6,6L,14881.0,-10305.0,-5900.0
1.0,2.4,6,87L,13940.0,-10304.0,-1821.0
1.0,2.4,87,11L,12319.0,-9614.0,-5685.0
1.0,2.4,87,142L,11479.0,-10282.0,-3851.0
1.0,2.4,87,19L,10567.0,-9614.0,-6146.0
1.0,2.4,87,230L,7295.0,-9526.0,-4462.0
1.0,2.4,87,32L,11464.0,-9255.0,-5906.0
1.0,2.4,87,372L,7145.0,-9526.0,0.0
1.0,2.4,87,3L,13573.0,-9614.0,-5253.0
1.0,2.4,87,53L,14385.0,-10227.0,-4733.0
1.0,2.4,87,6L,10734.0,-9614.0,-5900.0
1.0,2.4,87,87L,10305.0,-10092.0,-4360.0
1.0,2.5,11,11L,17053.0,-10305.0,-4357.0
1.0,2.5,11,142L,13202.0,-10296.0,-2251.0
1.0,2.5,11,19L,12547.0,-10306.0,-6212.0
1.0,2.5,11,230L,16070.0,-8682.0,-496.0
1.0,2.5,11,32L,16878.0,-10306.0,-5213.0
1.0,2.5,11,372L,15119.0,-10276.0,0.0
1.0,2.5,11,3L,16855.0,-10305.0,-5293.0
1.0,2.5,11,53L,18908.0,-10537.0,-4970.0
1.0,2.5,11,6L,14412.0,-10305.0,-5951.0
1.0,2.5,11,87L,14940.0,-10304.0,-1821.0
1.0,2.5,142,11L,10817.0,-9414.0,-6257.0
1.0,2.5,142,142L,9867.0,-10482.0,-4051.0
1.0,2.5,142,19L,10716.0,-9414.0,-5912.0
1.0,2.5,142,230L,11450.0,-10282.0,-2096.0
1.0,2.5,142,32L,10647.0,-8954.0,-5706.0
1.0,2.5,142,372L,7885.0,-9175.0,0.0
1.0,2.5,142,3L,12079.0,-9414.0,-4993.0
1.0,2.5,142,53L,11265.0,-9453.0,-6052.0
1.0,2.5,142,6L,11516.0,-9414.0,-5651.0
1.0,2.5,142,87L,15754.0,-7792.0,-369.0
1.0,2.5,19,11L,19776.0,-10305.0,-2957.0
1.0,2.5,19,142L,18103.0,-10310.0,-1082.0
1.0,2.5,19,19L,20058.0,-10306.0,-4841.0
1.0,2.5,19,230L,15156.0,-9915.0,-3663.0
1.0,2.5,19,32L,18457.0,-10308.0,-6265.0
1.0,2.5,19,372L,13259.0,-10376.0,0.0
1.0,2.5,19,3L,20348.0,-10305.0,-5293.0
1.0,2.5,19,53L,17028.0,-10537.0,-4970.0
1.0,2.5,19,6L,19159.0,-10305.0,-5151.0
1.0,2.5,19,87L,16409.0,-10408.0,-4660.0
1.0,2.5,230,11L,11864.0,-7842.0,-4685.0
1.0,2.5,230,142L,14688.0,-7782.0,-1351.0
1.0,2.5,230,19L,11773.0,-7843.0,-4234.0
1.0,2.5,230,230L,9220.0,-9815.0,-3563.0
1.0,2.5,230,32L,14773.0,-7832.0,-2570.0
1.0,2.5,230,372L,12231.0,-7046.0,0.0
1.0,2.5,230,3L,13009.0,-7844.0,-3656.0
1.0,2.5,230,53L,15417.0,-7821.0,-1204.0
1.0,2.5,230,6L,12780.0,-7844.0,-5357.0
1.0,2.5,230,87L,16194.0,-6792.0,0.0
1.0,2.5,32,11L,17937.0,-10305.0,-2957.0
1.0,2.5,32,142L,17146.0,-9996.0,-782.0
1.0,2.5,32,19L,16213.0,-10106.0,-6212.0
1.0,2.5,32,230L,15447.0,-9997.0,-396.0
1.0,2.5,32,32L,14427.0,-9987.0,-4780.0
1.0,2.5,32,372L,12457.0,-10132.0,0.0
1.0,2.5,32,3L,17584.0,-10005.0,-4693.0
1.0,2.5,32,53L,13519.0,-10101.0,-6052.0
1.0,2.5,32,6L,16066.0,-10005.0,-5351.0
1.0,2.5,32,87L,14904.0,-10308.0,-4560.0
1.0,2.5,372,11L,8724.0,-7842.0,-4685.0
1.0,2.5,372,142L,10769.0,-7782.0,-1351.0
1.0,2.5,372,19L,9109.0,-7843.0,-4234.0
1.0,2.5,372,230L,12374.0,-7782.0,0.0
1.0,2.5,372,32L,11237.0,-7832.0,-2570.0
1.0,2.5,372,372L,11124.0,-8046.0,-52.0
1.0,2.5,372,3L,9974.0,-7844.0,-3656.0
1.0,2.5,372,53L,11539.0,-7821.0,-1204.0
1.0,2.5,372,6L,8331.0,-7844.0,-5357.0
1.0,2.5,372,87L,11227.0,-7792.0,-369.0
1.0,2.5,3,11L,20134.0,-10305.0,-4257.0
1.0,2.5,3,142L,18585.0,-9538.0,-182.0
1.0,2.5,3,19L,18579.0,-10106.0,-5591.0
1.0,2.5,3,230L,18002.0,-8513.0,-3762.0
1.0,2.5,3,32L,20992.0,-10106.0,-6265.0
1.0,2.5,3,372L,13294.0,-8046.0,-52.0
1.0,2.5,3,3L,20698.0,-10105.0,-5243.0
1.0,2.5,3,53L,16992.0,-10487.0,-4920.0
1.0,2.5,3,6L,16851.0,-10105.0,-5901.0
1.0,2.5,3,87L,17312.0,-10542.0,-3119.0
1.0,2.5,53,11L,16108.0,-9371.0,-2957.0
1.0,2.5,53,142L,11900.0,-10582.0,-4151.0
1.0,2.5,53,19L,12922.0,-9714.0,-6212.0
1.0,2.5,53,230L,9586.0,-9498.0,-4762.0
1.0,2.5,53,32L,12630.0,-10108.0,-6265.0
1.0,2.5,53,372L,11762.0,-10171.0,0.0
1.0,2.5,53,3L,15211.0,-10105.0,-5293.0
1.0,2.5,53,53L,13466.0,-10537.0,-4970.0
1.0,2.5,53,6L,15067.0,-10105.0,-5951.0
1.0,2.5,53,87L,13217.0,-10408.0,-4660.0
1.0,2.5,6,11L,17275.0,-10305.0,-4257.0
1.0,2.5,6,142L,13653.0,-10318.0,-2251.0
1.0,2.5,6,19L,15770.0,-10306.0,-6166.0
1.0,2.5,6,230L,16136.0,-8682.0,-496.0
1.0,2.5,6,32L,17249.0,-10303.0,-6165.0
1.0,2.5,6,372L,14007.0,-8046.0,-52.0
1.0,2.5,6,3L,21615.0,-10305.0,-5193.0
1.0,2.5,6,53L,14291.0,-10292.0,-3070.0
1.0,2.5,6,6L,15293.0,-10305.0,-5851.0
1.0,2.5,6,87L,14030.0,-10309.0,-1821.0
1.0,2.5,87,11L,11838.0,-9614.0,-6457.0
1.0,2.5,87,142L,11443.0,-10282.0,-3851.0
1.0,2.5,87,19L,10594.0,-9614.0,-6112.0
1.0,2.5,87,230L,7403.0,-9526.0,-4462.0
1.0,2.5,87,32L,11522.0,-9255.0,-5906.0
1.0,2.5,87,372L,7347.0,-9526.0,0.0
1.0,2.5,87,3L,12578.0,-9614.0,-5193.0
1.0,2.5,87,53L,14269.0,-10237.0,-4670.0
1.0,2.5,87,6L,10816.0,-9614.0,-5851.0
1.0,2.5,87,87L,10332.0,-10108.0,-4360.0
1.0,2.6,11,11L,17156.0,-10305.0,-6557.0
1.0,2.6,11,142L,13111.0,-10299.0,-2251.0
1.0,2.6,11,19L,12784.0,-10306.0,-6141.0
1.0,2.6,11,230L,15972.0,-8682.0,-496.0
1.0,2.6,11,32L,14822.0,-10306.0,-5141.0
1.0,2.6,11,372L,15232.0,-10267.0,0.0
1.0,2.6,11,3L,17660.0,-10305.0,-5225.0
1.0,2.6,11,53L,16986.0,-10301.0,-2970.0
1.0,2.6,11,6L,17043.0,-10305.0,-5951.0
1.0,2.6,11,87L,14957.0,-10304.0,-1775.0
1.0,2.6,142,11L,10582.0,-9414.0,-6257.0
1.0,2.6,142,142L,9966.0,-10483.0,-4051.0
1.0,2.6,142,19L,11197.0,-9168.0,-6166.0
1.0,2.6,142,230L,11497.0,-10282.0,-2096.0
1.0,2.6,142,32L,10786.0,-8988.0,-5706.0
1.0,2.6,142,372L,8251.0,-9203.0,0.0
1.0,2.6,142,3L,12091.0,-9414.0,-4925.0
1.0,2.6,142,53L,11301.0,-9465.0,-6052.0
1.0,2.6,142,6L,11422.0,-9414.0,-5651.0
1.0,2.6,142,87L,15712.0,-7797.0,-369.0
1.0,2.6,19,11L,17422.0,-10305.0,-5757.0
1.0,2.6,19,142L,17764.0,-10308.0,-1045.0
1.0,2.6,19,19L,20346.0,-10306.0,-4782.0
1.0,2.6,19,230L,15236.0,-9915.0,-3663.0
1.0,2.6,19,32L,18583.0,-10308.0,-6265.0
1.0,2.6,19,372L,13811.0,-10334.0,0.0
1.0,2.6,19,3L,21250.0,-10305.0,-5225.0
1.0,2.6,19,53L,16841.0,-10546.0,-4970.0
1.0,2.6,19,6L,21104.0,-10305.0,-5151.0
1.0,2.6,19,87L,17696.0,-10300.0,-1775.0
1.0,2.6,230,11L,11788.0,-7843.0,-4598.0
1.0,2.6,230,142L,14814.0,-7783.0,-1351.0
1.0,2.6,230,19L,11754.0,-7844.0,-4234.0
1.0,2.6,230,230L,9396.0,-9815.0,-3563.0
1.0,2.6,230,32L,14701.0,-7837.0,-2570.0
1.0,2.6,230,372L,12936.0,-7096.0,0.0
1.0,2.6,230,3L,14243.0,-7844.0,-2067.0
1.0,2.6,230,53L,15427.0,-7824.0,-1163.0
1.0,2.6,230,6L,12799.0,-7844.0,-5266.0
1.0,2.6,230,87L,16187.0,-6797.0,0.0
1.0,2.6,32,11L,15344.0,-10305.0,-6557.0
1.0,2.6,32,142L,17165.0,-9999.0,-745.0
1.0,2.6,32,19L,16397.0,-10106.0,-6141.0
1.0,2.6,32,230L,15436.0,-10002.0,-396.0
1.0,2.6,32,32L,14635.0,-9987.0,-4726.0
1.0,2.6,32,372L,12637.0,-10151.0,0.0
1.0,2.6,32,3L,17125.0,-10005.0,-4625.0
1.0,2.6,32,53L,13497.0,-10101.0,-6052.0
1.0,2.6,32,6L,17056.0,-10005.0,-5351.0
1.0,2.6,32,87L,15107.0,-10323.0,-4463.0
1.0,2.6,372,11L,8810.0,-7843.0,-4598.0
1.0,2.6,372,142L,10705.0,-7783.0,-1351.0
1.0,2.6,372,19L,9108.0,-7844.0,-4234.0
1.0,2.6,372,230L,12331.0,-7782.0,0.0
1.0,2.6,372,32L,11166.0,-7837.0,-2570.0
1.0,2.6,372,372L,11424.0,-8096.0,0.0
1.0,2.6,372,3L,10452.0,-7844.0,-2067.0
1.0,2.6,372,53L,11503.0,-7824.0,-1163.0
1.0,2.6,372,6L,8420.0,-7844.0,-5266.0
1.0,2.6,372,87L,11161.0,-7797.0,-369.0
1.0,2.6,3,11L,18153.0,-10305.0,-6507.0
1.0,2.6,3,142L,18676.0,-9538.0,-145.0
1.0,2.6,3,19L,18870.0,-10106.0,-5532.0
1.0,2.6,3,230L,18130.0,-8513.0,-3762.0
1.0,2.6,3,32L,20017.0,-10106.0,-2104.0
1.0,2.6,3,372L,13621.0,-8096.0,0.0
1.0,2.6,3,3L,24287.0,-10105.0,-5175.0
1.0,2.6,3,53L,16302.0,-10110.0,-3170.0
1.0,2.6,3,6L,18863.0,-10105.0,-5901.0
1.0,2.6,3,87L,17479.0,-10547.0,-3119.0
1.0,2.6,53,11L,13405.0,-9714.0,-6557.0
1.0,2.6,53,142L,11957.0,-10583.0,-4151.0
1.0,2.6,53,19L,12907.0,-9714.0,-6141.0
1.0,2.6,53,230L,12425.0,-9802.0,-4762.0
1.0,2.6,53,32L,13546.0,-10108.0,-6265.0
1.0,2.6,53,372L,12213.0,-10171.0,0.0
1.0,2.6,53,3L,15331.0,-10105.0,-5225.0
1.0,2.6,53,53L,13294.0,-10546.0,-4970.0
1.0,2.6,53,6L,15636.0,-10105.0,-5951.0
1.0,2.6,53,87L,13358.0,-10423.0,-4563.0
1.0,2.6,6,11L,15253.0,-10305.0,-6257.0
1.0,2.6,6,142L,13584.0,-10312.0,-2251.0
1.0,2.6,6,19L,15861.0,-10306.0,-6166.0
1.0,2.6,6,230L,16033.0,-8682.0,-496.0
1.0,2.6,6,32L,15589.0,-10305.0,-2431.0
1.0,2.6,6,372L,14366.0,-8096.0,0.0
1.0,2.6,6,3L,24650.0,-10305.0,-5125.0
1.0,2.6,6,53L,14188.0,-10295.0,-3070.0
1.0,2.6,6,6L,17201.0,-10305.0,-5851.0
1.0,2.6,6,87L,14062.0,-10310.0,-1775.0
1.0,2.6,87,11L,11863.0,-9614.0,-6457.0
1.0,2.6,87,142L,11445.0,-10283.0,-3851.0
1.0,2.6,87,19L,10093.0,-9368.0,-6366.0
1.0,2.6,87,230L,7549.0,-9526.0,-4462.0
1.0,2.6,87,32L,11617.0,-9255.0,-5906.0
1.0,2.6,87,372L,7402.0,-9526.0,0.0
1.0,2.6,87,3L,13914.0,-9614.0,-5125.0
1.0,2.6,87,53L,14185.0,-10246.0,-4670.0
1.0,2.6,87,6L,10644.0,-9614.0,-5851.0
1.0,2.6,87,87L,10518.0,-10123.0,-4263.0
1.0,2.7,11,11L,15844.0,-10305.0,-6477.0
1.0,2.7,11,142L,13295.0,-10300.0,-2032.0
1.0,2.7,11,19L,15971.0,-10306.0,-6141.0
1.0,2.7,11,230L,15964.0,-8682.0,-496.0
1.0,2.7,11,32L,14816.0,-10306.0,-5068.0
1.0,2.7,11,372L,15339.0,-10292.0,0.0
1.0,2.7,11,3L,17643.0,-10305.0,-5149.0
1.0,2.7,11,53L,17724.0,-10301.0,-2905.0
1.0,2.7,11,6L,18353.0,-10305.0,-5897.0
1.0,2.7,11,87L,14970.0,-10305.0,-1775.0
1.0,2.7,142,11L,10626.0,-9414.0,-6177.0
1.0,2.7,142,142L,10448.0,-10483.0,-3832.0
1.0,2.7,142,19L,12783.0,-9194.0,-6093.0
1.0,2.7,142,230L,11709.0,-10282.0,-2096.0
1.0,2.7,142,32L,10943.0,-9020.0,-5577.0
1.0,2.7,142,372L,8212.0,-9243.0,0.0
1.0,2.7,142,3L,12167.0,-9414.0,-4849.0
1.0,2.7,142,53L,11333.0,-9475.0,-5989.0
1.0,2.7,142,6L,11491.0,-9414.0,-5597.0
1.0,2.7,142,87L,15651.0,-7800.0,-327.0
1.0,2.7,19,11L,16170.0,-10305.0,-5677.0
1.0,2.7,19,142L,17759.0,-10308.0,-1045.0
1.0,2.7,19,19L,20658.0,-10306.0,-4722.0
1.0,2.7,19,230L,15342.0,-10020.0,-3423.0
1.0,2.7,19,32L,18906.0,-10308.0,-6200.0
1.0,2.7,19,372L,13811.0,-10334.0,0.0
1.0,2.7,19,3L,21225.0,-10305.0,-5149.0
1.0,2.7,19,53L,16946.0,-10555.0,-4905.0
1.0,2.7,19,6L,20781.0,-10305.0,-5897.0
1.0,2.7,19,87L,17637.0,-10300.0,-1775.0
1.0,2.7,230,11L,11860.0,-7843.0,-4511.0
1.0,2.7,230,142L,15321.0,-7783.0,-1132.0
1.0,2.7,230,19L,11865.0,-7844.0,-4176.0
1.0,2.7,230,230L,9769.0,-9920.0,-3323.0
1.0,2.7,230,32L,14800.0,-7837.0,-2517.0
1.0,2.7,230,372L,12936.0,-7096.0,0.0
1.0,2.7,230,3L,14288.0,-7844.0,-1975.0
1.0,2.7,230,53L,15374.0,-7826.0,-1163.0
1.0,2.7,230,6L,14308.0,-7844.0,-2008.0
1.0,2.7,230,87L,16202.0,-6800.0,0.0
1.0,2.7,32,11L,14735.0,-10305.0,-6477.0
1.0,2.7,32,142L,17025.0,-10000.0,-745.0
1.0,2.7,32,19L,19987.0,-9529.0,-5541.0
1.0,2.7,32,230L,15446.0,-10006.0,-396.0
1.0,2.7,32,32L,14999.0,-9987.0,-4671.0
1.0,2.7,32,372L,12688.0,-10094.0,0.0
1.0,2.7,32,3L,17208.0,-10005.0,-4549.0
1.0,2.7,32,53L,13620.0,-10301.0,-5989.0
1.0,2.7,32,6L,17993.0,-9529.0,-5297.0
1.0,2.7,32,87L,15154.0,-10323.0,-4463.0
1.0,2.7,372,11L,8897.0,-7843.0,-4511.0
1.0,2.7,372,142L,10924.0,-7783.0,-1132.0
1.0,2.7,372,19L,9166.0,-7844.0,-4176.0
1.0,2.7,372,230L,12311.0,-7782.0,0.0
1.0,2.7,372,32L,11194.0,-7837.0,-2517.0
1.0,2.7,372,372L,11424.0,-8096.0,0.0
1.0,2.7,372,3L,10442.0,-7844.0,-1975.0
1.0,2.7,372,53L,11453.0,-7826.0,-1163.0
1.0,2.7,372,6L,10412.0,-7844.0,-2008.0
1.0,2.7,372,87L,11181.0,-7800.0,-327.0
1.0,2.7,3,11L,18029.0,-10305.0,-6427.0
1.0,2.7,3,142L,18583.0,-9584.0,-145.0
1.0,2.7,3,19L,18681.0,-10106.0,-5472.0
1.0,2.7,3,230L,18184.0,-8513.0,-3762.0
1.0,2.7,3,32L,19771.0,-10106.0,-2104.0
1.0,2.7,3,372L,13646.0,-8096.0,0.0
1.0,2.7,3,3L,24738.0,-9664.0,-5099.0
1.0,2.7,3,53L,16390.0,-10110.0,-3105.0
1.0,2.7,3,6L,19512.0,-10105.0,-5847.0
1.0,2.7,3,87L,17440.0,-10550.0,-3077.0
1.0,2.7,53,11L,13701.0,-9714.0,-6477.0
1.0,2.7,53,142L,12335.0,-10583.0,-3932.0
1.0,2.7,53,19L,13079.0,-9714.0,-6141.0
1.0,2.7,53,230L,12558.0,-9806.0,-4762.0
1.0,2.7,53,32L,15255.0,-10108.0,-6200.0
1.0,2.7,53,372L,12900.0,-10161.0,0.0
1.0,2.7,53,3L,15353.0,-10105.0,-5149.0
1.0,2.7,53,53L,14108.0,-10555.0,-4905.0
1.0,2.7,53,6L,15573.0,-10105.0,-5897.0
1.0,2.7,53,87L,13382.0,-10423.0,-4563.0
1.0,2.7,6,11L,16080.0,-10305.0,-6177.0
1.0,2.7,6,142L,13895.0,-10300.0,-2032.0
1.0,2.7,6,19L,18614.0,-10306.0,-6093.0
1.0,2.7,6,230L,16068.0,-8682.0,-496.0
1.0,2.7,6,32L,15720.0,-10305.0,-2360.0
1.0,2.7,6,372L,14439.0,-8096.0,0.0
1.0,2.7,6,3L,25297.0,-9614.0,-5049.0
1.0,2.7,6,53L,14356.0,-10295.0,-3005.0
1.0,2.7,6,6L,16949.0,-10305.0,-5797.0
1.0,2.7,6,87L,14158.0,-10310.0,-1775.0
1.0,2.7,87,11L,11987.0,-9614.0,-6377.0
1.0,2.7,87,142L,11825.0,-10283.0,-3632.0
1.0,2.7,87,19L,10188.0,-9394.0,-6293.0
1.0,2.7,87,230L,7661.0,-9526.0,-4462.0
1.0,2.7,87,32L,11965.0,-9255.0,-5777.0
1.0,2.7,87,372L,7459.0,-9526.0,0.0
1.0,2.7,87,3L,13943.0,-9614.0,-5049.0
1.0,2.7,87,53L,14131.0,-10255.0,-4605.0
1.0,2.7,87,6L,10672.0,-9614.0,-5797.0
1.0,2.7,87,87L,10587.0,-10123.0,-4263.0
1.0,2.8,11,11L,14327.0,-10305.0,-6437.0
1.0,2.8,11,142L,13232.0,-10303.0,-2032.0
1.0,2.8,11,19L,15661.0,-10306.0,-6229.0
1.0,2.8,11,230L,15884.0,-8682.0,-496.0
1.0,2.8,11,32L,14820.0,-10306.0,-4994.0
1.0,2.8,11,372L,15849.0,-10263.0,0.0
1.0,2.8,11,3L,17536.0,-10305.0,-5149.0
1.0,2.8,11,53L,17594.0,-10301.0,-2905.0
1.0,2.8,11,6L,17800.0,-10305.0,-5006.0
1.0,2.8,11,87L,15040.0,-10306.0,-1728.0
1.0,2.8,142,11L,10691.0,-9414.0,-6137.0
1.0,2.8,142,142L,10617.0,-10483.0,-3832.0
1.0,2.8,142,19L,12672.0,-9214.0,-6093.0
1.0,2.8,142,230L,11771.0,-10282.0,-2096.0
1.0,2.8,142,32L,10973.0,-9049.0,-5577.0
1.0,2.8,142,372L,8595.0,-9271.0,0.0
1.0,2.8,142,3L,12122.0,-9414.0,-4849.0
1.0,2.8,142,53L,11382.0,-9486.0,-5989.0
1.0,2.8,142,6L,12222.0,-9414.0,-4706.0
1.0,2.8,142,87L,15654.0,-7805.0,-327.0
1.0,2.8,19,11L,19198.0,-10305.0,-6437.0
1.0,2.8,19,142L,17787.0,-10307.0,-1006.0
1.0,2.8,19,19L,21020.0,-10306.0,-4722.0
1.0,2.8,19,230L,15384.0,-10020.0,-3423.0
1.0,2.8,19,32L,19033.0,-10308.0,-6200.0
1.0,2.8,19,372L,14405.0,-10308.0,0.0
1.0,2.8,19,3L,21119.0,-10305.0,-5149.0
1.0,2.8,19,53L,16960.0,-10562.0,-4905.0
1.0,2.8,19,6L,20474.0,-10305.0,-5006.0
1.0,2.8,19,87L,17628.0,-10303.0,-1728.0
